"today","farmer_ID","catchID","q0","Check2.q1","Check2.q2","Check2.q3","Check2.check.maize.q8","Check2.check.maize.q9","Check2.check.maize.q10","Check2.check.maize.q11","Check2.check.maize.q12","Check2.check.maize.q13","Check2.check.maize.q14","Check2.check.maize.q15","Check2.check.maize.q16","Check2.check.maize.q17","Check2.check.maize.q18","Check2.check.maize.q20","Check2.check.maize.q21","Check2.check.maize.q22","Check2.check.maize.q23","Check2.check.maize.q24","Check2.check.maize.q25a","Check2.check.maize.q25b","Check2.check.maize.q25c","Check2.check.maize.q25d","Check2.check.maize.q25f","Check2.check.maize.q25f_2","Check2.check.maize.q25g","Check2.check.maize.q25h","Check2.check.maize.q26.Longe_10H","Check2.check.maize.q26.Longe_7H","Check2.check.maize.q26.Longe_7R_Kayongo.go","Check2.check.maize.q26.Bazooka","Check2.check.maize.q26.Longe_6H","Check2.check.maize.q26.Longe_5","Check2.check.maize.q26.Longe_4","Check2.check.maize.q26.Panner","Check2.check.maize.q26.Wema","Check2.check.maize.q26.KH_series","Check2.check.maize.q26.Land_Races","Check2.check.maize.q26.Other_hybrid","Check2.check.maize.q26.98","Check2.check.maize.q27","Check2.check.maize.plot_count","Check2.check.maize.q29","Check2.check.maize.q30","Check2.check.maize.q30a.1","Check2.check.maize.q30a.2","Check2.check.maize.q30a.3","Check2.check.maize.q30a.4","Check2.check.maize.q30a.5","Check2.check.maize.q30a.6","Check2.check.maize.q30a.96","Check2.check.maize.q30b","Check2.check.maize.q31","Check2.check.maize.q32","Check2.check.maize.q34","Check2.check.maize.q35a","Check2.check.maize.q35b","Check2.check.maize.q35c","Check2.check.maize.q35d","Check2.check.maize.q35e","Check2.check.maize.q35f","Check2.check.maize.q35g","Check2.check.maize.q35h","Check2.check.maize.q35i","Check2.check.maize.q35j","Check2.check.maize.q36","Check2.check.maize.q36b","Check2.check.maize.q37","Check2.check.maize.q38","Check2.check.maize.q39","Check2.check.maize.q40","Check2.check.maize.q41","Check2.check.maize.q42","Check2.check.maize.q43","Check2.check.maize.q43a","Check2.check.maize.q44","Check2.check.maize.q44a","Check2.check.maize.q45","Check2.check.maize.q46","Check2.check.maize.q47","Check2.check.maize.q48","Check2.check.maize.q49","Check2.check.maize.q50","Check2.check.maize.q51","Check2.check.maize.q52","Check2.check.maize.q53","Check2.check.maize.q54","Check2.check.maize.q55","Check2.check.maize.q56","Check2.check.maize.q57","Check2.check.maize.clearing","Check2.check.maize.clear.shops_count","Check2.check.maize.video_shown"
"2021-04-17","F_3378",94,"Yes","Yes","No","Yes",23,0.5,1,2,0.1,"n/a",28,"Male","a","e",3,1,"a",1,"2017-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,0.5,"Yes","False","True","False","True","False","False","False","80","Land_Races","b","f",5,4,3,3,2,3,5,4,2,3,"No","No","Yes",2.5,"0","b","4","No","No","n/a","No","n/a",2,14,"No",2,"Yes",2,100,90000,"Yes","1","60000","2.5",3,TRUE,"2",FALSE
"2021-04-17","F_1534",81,"Yes","Yes","Yes","n/a",6,0.23,0.5,1,0.1,"n/a",46,"Male","a","b",10,4,"b",1.5,"2000-01-01","No","Yes","d","n/a","8","n/a","3","n/a","No","True","False","True","True","False","True","True","False","False","False","False","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",4,1,2,4,3,1,5,3,3,4,"No","No","No",8,"3000","96","3","Yes","Yes","10","No","n/a",2,21,"No",4,"Yes",4,100,70000,"Yes","0.75","35000","0",3.5,TRUE,"2",TRUE
"2021-04-17","F_3379",94,"Yes","No","n/a","Yes",13,2,2,2,0.3,"a",32,"Male","a","b",6,3,"b",3,"2011-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","True","False","True","False","False","False","False","True","False","False",1,1,1,"Yes","False","True","False","False","False","False","False","30","Land_Races","a","f",4,4,2,98,3,4,5,98,5,5,"Yes","n/a","Yes",12,"n/a","c","4","No","No","n/a","No","n/a",2,30,"No",2,"Yes",3,100,50000,"No","n/a","n/a","n/a",999,TRUE,"2",FALSE
"2021-04-17","F_3372",94,"Yes","No","n/a","Yes",15,0.5,1,2,0.1,"a",29,"Female","a","c",5,1,"a",0.5,"2006-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,0.5,"Yes","True","True","True","True","False","False","False","50","Land_Races","b","f",4,4,3,2,2,2,5,2,2,4,"No","No","Yes",2,"0","b","4","No","No","n/a","No","n/a",3,30,"Yes",2,"Yes",2,100,70000,"No","n/a","n/a","n/a",4,TRUE,"2",FALSE
"2021-04-17","F_1540",81,"Yes","Yes","Yes","n/a",12,0.3,15,1,0.2,"n/a",59,"Male","a","b",9,6,"b",2,"1983-01-01","No","No","n/a","n/a","n/a","4","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","80","Land_Races","a","d",2,2,2,4,5,1,5,4,3,4,"No","n/a","No",10,"n/a","b","4","No","No","n/a","No","n/a",3,14,"No",3,"Yes",5,100,100000,"Yes","2","45000","25",999,TRUE,"2",TRUE
"2021-04-17","F_1884",94,"Yes","Yes","Yes","n/a",20,0.1,25,0,0.1,"n/a",49,"Male","a","d",8,6,"b",5,"1994-01-01","No","Yes","d","n/a","10","n/a","5","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","True","False",1,1,2.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",4,2,3,2,2,2,5,3,3,4,"No","Yes","No",10,"3500","b","3","No","No","n/a","No","n/a",3,21,"Yes",3,"Yes",10,100,80000,"Yes","9","50000","0",24,TRUE,"2",TRUE
"2021-04-17","F_3377",94,"Yes","No","n/a","Yes",25,0.3,0.3,3,0.1,"a",38,"Male","a","f",5,3,"b",0.5,"2018-01-01","No","Yes","d","n/a","3","n/a","3","n/a","Yes","True","False","False","False","False","True","False","False","False","True","False","False","False",1,1,0.5,"Yes","False","False","False","True","False","False","False","60","KH_series","d","n/a",2,2,2,2,2,1,4,5,3,1,"No","Yes","No",3,"5000","96","3","No","No","n/a","No","n/a",2,30,"Yes",4,"No",0.75,100,40000,"No","n/a","n/a","n/a",999,TRUE,"2",FALSE
"2021-04-17","F_910",60,"Yes","No","n/a","Yes",25,0.3,0.5,1,0.2,"a",38,"Male","a","e",6,3,"b",0.5,"2007-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,0.5,"Yes","True","True","False","False","False","False","False","40","Land_Races","a","d",4,4,4,3,4,1,5,2,4,4,"Yes","n/a","Yes",5,"n/a","96","3","No","No","n/a","No","n/a",2,21,"No",4,"No",2.5,100,80000,"Yes","1.5","40000","10",999,TRUE,"2",TRUE
"2021-04-17","F_1533",81,"Yes","Yes","No","Yes",7,0.5,8,2,0.1,"n/a",45,"Male","a","b",11,4,"b",8,"1986-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",2,2,4,"Yes","True","False","False","True","False","False","False","60","Land_Races","a","d",3,2,2,2,2,2,5,2,3,3,"No","n/a","Yes",20,"n/a","c","5","No","No","n/a","No","n/a",3,7,"No",3,"Yes",10,100,100000,"Yes","7","40000","10",15,TRUE,"2",TRUE
"2021-04-17","F_1539",81,"Yes","Yes","No","Yes",5,0.5,6,1,0.1,"n/a",35,"Male","a","b",6,4,"b",2,"2000-01-01","No","Yes","d","n/a","7","n/a","4","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",2,2,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",4,3,4,2,3,2,5,4,4,4,"Yes","n/a","No",6,"3000","c","2","No","Yes","11","No","n/a",3,14,"No",3,"Yes",2,120,100000,"Yes","1.5","40000","6",8,TRUE,"2",TRUE
"2021-04-17","F_1535",81,"Yes","Yes","No","Yes",5,0.4,1.5,2,0.1,"n/a",59,"Male","a","d",14,6,"b",5,"1989-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","True","False","False","False","False","True","False","False",2,2,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",5,3,2,1,2,3,4,4,4,4,"Yes","n/a","Yes",10,"n/a","c","4","No","No","n/a","No","n/a",3,21,"No",3,"Yes",3,100,100000,"Yes","1","50000","8",5,TRUE,"2",TRUE
"2021-04-17","F_1888",94,"Yes","Yes","No","Yes",24,0.5,25,2,0.1,"n/a",46,"Male","a","c",8,5,"b",3,"1999-01-01","No","Yes","d","n/a","15","n/a","4","n/a","Yes","False","False","False","True","False","True","True","True","False","False","True","False","False",1,1,1,"Yes","False","False","True","False","False","False","False","50","Longe_4","d","n/a",4,3,4,4,4,2,3,4,3,3,"No","No","No",5,"3000","b","2","No","No","n/a","No","n/a",3,14,"No",3,"Yes",4,100,100000,"No","n/a","n/a","n/a",6,TRUE,"2",TRUE
"2021-04-17","F_2324",32,"Yes","Yes","Yes","n/a",7,0.25,7,2,0,"n/a",33,"Male","a","b",5,1,"b",1.5,"2016-01-01","No","Yes","d","n/a","10","n/a","3","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",4,2,2,2,4,1,3,4,3,3,"No","No","Yes",10,"3500","a","n/a","No","No","n/a","No","n/a",3,7,"Yes",2,"Yes",6,100,45000,"Yes","2","45000","20",20,TRUE,"18",TRUE
"2021-04-12","F_1199",32,"Yes","Yes","Yes","n/a",7,2,7,4,0,"n/a",48,"Male","a","b",6,2,"b",2,"2010-01-01","Yes","Yes","d","n/a","4","n/a","5","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",5,4,4,4,5,1,5,5,1,4,"Yes","n/a","Yes",4,"10000","c","1","No","No","n/a","No","n/a",3,21,"No",2,"No",3,130,50000,"Yes","3","80000","0",12,TRUE,"18",TRUE
"2021-04-17","F_902",60,"Yes","Yes","Yes","n/a",15,0.5,10,0,0.1,"n/a",53,"Female","b","b",4,3,"b",1,"1986-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","True","True","False","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","False","False","True","False","False","False","False","30","Land_Races","b","98",4,1,2,2,3,1,5,2,2,3,"No","Yes","No",10,"0","96","4","No","No","n/a","No","n/a",2,21,"No",1,"No",999,100,50000,"No","n/a","n/a","n/a",999,TRUE,"2",TRUE
"2021-04-17","F_904",60,"Yes","No","n/a","Yes",14,0.3,0.2,1,0.2,"a",53,"Male","a","b",6,4,"b",1.5,"1975-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","True","False","False","False","70","Land_Races","a","b",4,2,3,2,3,2,4,4,2,5,"No","n/a","No",5,"n/a","b","4","No","No","n/a","No","n/a",3,14,"No",2,"No",3.5,100,50000,"Yes","2.5","40000","6",999,TRUE,"2",TRUE
"2021-04-18","F_909",60,"Yes","No","n/a","Yes",20,0.3,0.5,5,0.2,"a",45,"Male","a","d",7,3,"b",1,"2006-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","False","False","True","True","False","False","False","False","False","False","False",3,3,0.5,"Yes","False","False","False","False","False","False","True","70","Land_Races","a","c",4,4,3,4,4,1,5,4,3,3,"Yes","n/a","Yes",10,"n/a","96","3","No","No","n/a","No","n/a",3,14,"No",3,"Yes",1.5,100,70000,"Yes","1","50000","18",8,TRUE,"2",TRUE
"2021-04-18","F_901",60,"Yes","Yes","Yes","n/a",999,0.4,999,0,0.2,"n/a",71,"Female","b","b",8,5,"b",0.32,"1981-01-01","No","Yes","b","a","n/a","2","n/a","n/a","No","True","False","True","False","False","False","False","False","False","True","False","False","False",1,1,0.32,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","KH_series","b","a",3,2,2,4,2,1,5,3,2,3,"No","No","No",14,"0","96","5","98","No","n/a","No","n/a",3,14,"Yes",3,"No",1.5,120,120000,"No","n/a","n/a","n/a",5,TRUE,"2",TRUE
"2021-04-18","F_3454",130,"Yes","Yes","Yes","n/a",8,0,8,0,0,"n/a",57,"Male","a","d",6,4,"b",4,"2010-01-01","No","Yes","a","e","n/a","2","n/a","n/a","Yes","False","False","False","False","True","True","False","False","False","False","True","False","False",3,3,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","e","n/a",2,3,2,1,4,2,3,2,3,2,"Yes","n/a","Yes",10,"0","96","2","No","No","n/a","No","n/a",3,30,"No",4,"Yes",7,100,100000,"Yes","6","50000","50",8,FALSE,"n/a",FALSE
"2021-04-18","F_3453",130,"Yes","Yes","Yes","n/a",8,0.4,8,0,0,"n/a",80,"Female","b","a",2,2,"b",1,"1981-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","True","True","False",4,4,0.5,"Yes","True","False","False","False","False","False","False","60","Land_Races","a","f",2,3,2,1,4,1,4,2,2,3,"Yes","n/a","Yes",6,"n/a","96","5","No","No","n/a","No","n/a",3,21,"No",3,"Yes",0.25,100,100000,"No","n/a","n/a","n/a",0,FALSE,"n/a",FALSE
"2021-04-18","F_3452",130,"Yes","No","n/a","Yes",8,0.5,8,0,0.1,"a",43,"Male","a","d",8,6,"c",10,"2005-01-01","No","Yes","d","n/a","40","n/a","2","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",3,3,1.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",1,2,1,5,4,1,4,4,3,2,"No","Yes","Yes",10,"3000","96","3","No","No","n/a","No","n/a",3,14,"No",2,"No",3,100,100000,"No","n/a","n/a","n/a",0,FALSE,"n/a",FALSE
"2021-04-18","F_3451",130,"Yes","Yes","Yes","n/a",8,1,6,0,0,"n/a",46,"Female","d","b",5,3,"b",2,"1992-01-01","No","Yes","d","n/a","12","n/a","4","n/a","Yes","True","False","True","True","False","True","False","False","False","False","False","True","False",2,2,0.5,"Yes","True","False","False","False","False","False","False","40","Bazooka","d","n/a",2,3,2,1,2,1,2,5,3,3,"Yes","n/a","No",6,"10000","96","4","No","No","n/a","No","n/a",2,21,"No",2,"Yes",1,100,70000,"No","n/a","n/a","n/a",0,FALSE,"n/a",FALSE
"2021-04-18","F_3459",130,"Yes","Yes","Yes","n/a",4,1,4,0,0,"n/a",48,"Male","a","c",7,4,"b",2,"1996-01-01","Yes","Yes","f","n/a","n/a","6","n/a","n/a","Yes","True","False","False","True","False","True","False","False","False","True","True","True","False",2,2,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","f","n/a",3,3,1,1,2,1,3,5,3,3,"No","Yes","Yes",10,"10000","c","1","No","Yes","20","Yes","30",2,14,"Yes",2,"Yes",15,100,100000,"Yes","10","45000","0",10,FALSE,"n/a",FALSE
"2021-04-18","F_3458",130,"Yes","Yes","Yes","n/a",7.5,1,7,0,0.1,"n/a",52,"Female","b","b",4,3,"b",0.5,"1997-01-01","No","Yes","f","n/a","n/a","6","n/a","n/a","Yes","True","False","False","True","False","True","False","False","False","False","False","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","f","n/a",2,2,3,1,4,1,4,5,98,2,"No","Yes","No",2.5,"10000","96","1","No","Yes","25","Yes","25",3,21,"Yes",2,"No",8,100,100000,"Yes","5","40000","0",999,FALSE,"n/a",FALSE
"2021-04-18","F_905",60,"Yes","No","n/a","Yes",10,0.2,15,1,0.1,"a",45,"Male","a","d",10,4,"b",4,"2000-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","True","False","False","False","False","True","False","False","False","True","False","False",1,1,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",5,4,2,2,3,1,5,4,4,3,"No","n/a","No",24,"n/a","b","3","No","No","n/a","No","n/a",3,14,"No",4,"No",10,110,100000,"Yes","7","30","35",28,TRUE,"2",TRUE
"2021-04-18","F_907",60,"Yes","No","n/a","Yes",15,0.3,20,0,0.1,"a",40,"Male","a","b",6,4,"b",1.5,"1990-01-01","No","Yes","d","n/a","10","n/a","4","n/a","No","True","True","True","True","False","True","False","False","False","False","False","False","False",1,1,1.5,"Yes","True","False","False","False","False","False","True","60","Bazooka","d","n/a",5,3,3,4,4,1,5,4,3,4,"Yes","n/a","Yes",8,"7000","96","1","No","Yes","12","Yes","8",2,21,"Yes",2,"Yes",7.5,120,80000,"Yes","5","50000","0",15,TRUE,"2",TRUE
"2021-04-18","F_1422",4,"Yes","Yes","Yes","n/a",13,2,3,2,0.2,"n/a",38,"Male","a","d",4,3,"b",3,"2015-01-01","No","Yes","a","f","n/a","2","n/a","n/a","Yes","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",2,3,4,4,3,4,4,2,4,4,"Yes","n/a","Yes",6,"n/a","c","4","No","Yes","5","No","n/a",3,21,"No",2,"No",5,100,50000,"No","n/a","n/a","n/a",999,FALSE,"n/a",FALSE
"2021-04-18","F_908",60,"Yes","Yes","Yes","n/a",16,0.2,25,0,0.2,"n/a",54,"Male","a","b",8,4,"b",1,"1972-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","True","False","False","True","False","False","False","False","False","True","False",1,1,1,"Yes","False","False","False","True","False","False","False","60","Land_Races","a","d",4,2,2,2,4,1,5,4,3,2,"No","n/a","No",8,"n/a","96","3","No","No","n/a","No","n/a",3,21,"Yes",2,"No",5,100,70000,"Yes","2.5","45000","25",5,TRUE,"2",TRUE
"2021-04-18","F_1427",4,"Yes","Yes","Yes","n/a",11,1,1,3,0,"n/a",47,"Male","a","b",9,2,"b",7,"1993-01-01","No","Yes","a","f","n/a","2","n/a","n/a","Yes","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,1,"Yes","True","True","False","True","False","False","False","60","Land_Races","a","f",3,3,1,1,2,3,1,2,5,4,"No","n/a","Yes",10,"n/a","96","5","No","No","n/a","No","n/a",3,14,"No",2,"Yes",4,100,40000,"Yes","1","50000","20",4,FALSE,"n/a",FALSE
"2021-04-18","F_2837",124,"Yes","Yes","Yes","n/a",16,0.1,4,0,0.2,"n/a",22,"Male","a","d",3,2,"b",0.65,"2018-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","True","False","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","b","b",4,2,2,3,3,2,5,3,2,4,"No","Yes","No",2,"0","96","3","No","No","n/a","No","n/a",3,7,"No",3,"No",1.5,100,80000,"No","n/a","n/a","n/a",999,TRUE,"1",TRUE
"2021-04-18","F_1426",4,"Yes","Yes","Yes","n/a",25,0.2,25,5,0,"n/a",54,"Male","a","c",12,4,"b",1,"1985-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","True","False","False",1,1,0.5,"Yes","True","False","False","False","False","False","False","80","Land_Races","a","d",4,3,3,2,5,2,4,1,4,4,"No","n/a","No",4,"n/a","96","3","No","No","n/a","No","n/a",4,14,"No",3,"Yes",1,100,50000,"No","n/a","n/a","n/a",5,FALSE,"n/a",FALSE
"2021-04-18","F_1428",4,"Yes","Yes","Yes","n/a",13,1,2,4,0.1,"n/a",56,"Male","a","d",12,4,"b",36,"1986-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","False","False",4,4,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",4,4,5,5,2,3,5,3,2,5,"Yes","n/a","Yes",5,"n/a","96","2","No","No","n/a","No","n/a",3,21,"No",2,"No",6,100,30000,"Yes","3","40000","0",6,FALSE,"n/a",FALSE
"2021-04-18","F_2838",124,"Yes","No","n/a","Yes",14,0.15,18.6,0,0.1,"a",39,"Male","a","d",10,4,"b",4,"1997-01-01","No","Yes","b","a","n/a","6","n/a","n/a","No","True","False","True","False","True","True","True","False","False","True","False","False","False",1,1,1,"Yes","True","False","True","False","False","False","False","70","Longe_4","b","a",3,4,3,3,4,2,4,4,2,4,"No","Yes","Yes",10,"0","96","4","No","No","n/a","No","n/a",3,14,"No",3,"Yes",4,100,80000,"Yes","2","45000","30",8,TRUE,"1",TRUE
"2021-04-18","F_1423",4,"Yes","Yes","Yes","n/a",9,0.2,2,1,0,"n/a",60,"Male","a","d",9,3,"b",2,"1998-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","True","True","False","False",1,1,1,"Yes","True","True","False","False","False","False","False","70","Land_Races","a","f",4,4,4,2,1,1,5,1,5,4,"No","n/a","No",10,"n/a","96","3","No","No","n/a","No","n/a",2,30,"No",2,"No",2,100,30000,"No","n/a","n/a","n/a",6,FALSE,"n/a",FALSE
"2021-04-18","F_1429",4,"Yes","Yes","Yes","n/a",9,1,2,3,0,"n/a",42,"Male","a","f",5,5,"b",5,"2005-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","False","False","True","False","True","False","False","False","True","True","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","a","b",4,3,4,2,4,2,2,3,5,5,"Yes","n/a","No",7,"n/a","96","3","No","No","n/a","No","n/a",1,40,"No",2,"No",7,100,50000,"No","n/a","n/a","n/a",8,FALSE,"n/a",FALSE
"2021-04-18","F_2835",124,"Yes","Yes","Yes","n/a",18,0.3,20,0,0.1,"n/a",59,"Male","a","a",12,4,"b",2,"1986-01-01","No","No","n/a","n/a","n/a","1","n/a","n/a","Yes","True","False","True","False","False","True","False","False","False","False","False","True","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","a","b",4,4,3,3,3,2,3,3,3,4,"Yes","n/a","Yes",6,"n/a","c","1","Yes","Yes","25","Yes","25",3,14,"Yes",1,"Yes",12,100,100000,"Yes","7.5","50000","0",18,TRUE,"1",TRUE
"2021-04-18","F_1425",4,"Yes","No","n/a","Yes",999,1,1.5,3,0,"a",42,"Male","a","c",13,4,"b",7,"1985-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","True","True","False",1,1,3,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",2,2,4,2,3,2,5,1,5,4,"Yes","n/a","Yes",40,"n/a","96","4","No","No","n/a","No","n/a",2,14,"No",2,"Yes",14,120,50000,"Yes","14","100000","40",25,FALSE,"n/a",FALSE
"2021-04-18","F_1430",4,"Yes","Yes","Yes","n/a",7,1,2,2,0.1,"n/a",42,"Male","a","b",10,3,"b",2,"2001-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","False","False","False","False","False","True","False","False",1,1,1,"Yes","True","True","True","False","False","False","False","50","Longe_10H","a","f",2,2,1,1,4,2,2,3,2,2,"No","n/a","No",10,"n/a","c","4","No","No","n/a","No","n/a",3,14,"No",2,"Yes",3,100,40000,"No","n/a","n/a","n/a",999,FALSE,"n/a",FALSE
"2021-04-18","F_2839",124,"Yes","Yes","Yes","n/a",13,0.2,12,0,0.11,"n/a",47,"Male","a","c",8,3,"b",1,"1992-01-01","No","Yes","d","n/a","10","n/a","5","n/a","No","True","False","True","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","True","False","False","False","70","Longe_5","c","n/a",3,3,3,4,3,2,3,4,3,3,"No","No","No",10,"2500","c","3","No","No","n/a","No","n/a",3,14,"Yes",4,"Yes",5,100,70000,"Yes","3","50000","0",16,TRUE,"1",TRUE
"2021-04-18","F_3460",130,"Yes","Yes","No","Yes",5,1,5,999,0.2,"n/a",51,"Male","a","d",14,2,"b",999,"1991-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","True","True","False","False","False","True","True","False","False","False","True","False","False",2,2,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","b",3,3,2,4,2,2,5,2,3,4,"No","n/a","No",10,"n/a","b","2","No","No","n/a","No","n/a",3,14,"No",2,"No",30,100,100000,"Yes","25","45000","0",35,FALSE,"n/a",FALSE
"2021-04-18","F_1424",4,"Yes","Yes","Yes","n/a",14,0.1,14,2,0,"n/a",45,"Male","a","d",7,5,"b",6,"2002-01-01","No","Yes","d","n/a","10","n/a","2","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_10H","d","n/a",1,1,3,4,5,1,5,5,4,5,"Yes","n/a","Yes",10,"10000","96","2","No","No","n/a","No","n/a",2,14,"No",3,"No",3,100,40000,"No","n/a","n/a","n/a",15,FALSE,"n/a",FALSE
"2021-04-18","F_2833",124,"Yes","Yes","Yes","n/a",12,1,12,0,0.1,"n/a",55,"Male","a","b",10,4,"b",3,"1978-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,1,"Yes","True","False","True","False","False","False","False","50","Land_Races","a","f",4,4,4,4,2,3,5,2,3,4,"Yes","n/a","Yes",8,"n/a","96","4","No","No","n/a","No","n/a",2,30,"No",4,"Yes",7,100,50000,"Yes","3","50000","10",999,TRUE,"1",TRUE
"2021-04-18","F_3457",130,"Yes","Yes","No","Yes",4,1,4,999,0.1,"n/a",68,"Female","b","b",4,4,"b",3,"1970-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","No","False","False","False","False","False","False","False","False","False","False","True","False","False",2,2,1,"Yes","True","False","True","True","False","False","False","60","Land_Races","a","f",4,2,3,2,2,1,5,4,3,5,"Yes","n/a","Yes",10,"n/a","b","2","No","No","n/a","No","n/a",3,14,"No",2,"Yes",3,100,100000,"Yes","2","50000","10",4,FALSE,"n/a",FALSE
"2021-04-18","F_2840",124,"Yes","Yes","Yes","n/a",20,0.2,25,0,0.12,"n/a",71,"Male","c","b",5,4,"b",10,"1962-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","No","False","False","False","True","False","True","False","False","False","False","False","False","False",1,1,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","a","b",4,4,3,2,3,1,5,4,3,3,"Yes","n/a","Yes",25,"n/a","b","2","No","Yes","20","Yes","20",3,14,"No",4,"No",18,100,100000,"Yes","18","50000","0",30,TRUE,"1",TRUE
"2021-04-18","F_1421",4,"Yes","Yes","Yes","n/a",11,0,0.5,4,0.01,"n/a",60,"Male","a","d",6,4,"b",6,"1982-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","True","False","False","False","True","False","False","False","False","True","False","False",2,2,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","b",3,2,4,1,2,3,5,1,5,2,"No","n/a","No",5,"n/a","96","3","No","No","n/a","No","n/a",3,10,"No",2,"No",6,100,50000,"Yes","4","80000","50",13,FALSE,"n/a",FALSE
